"Lot.Frontage","Lot.Area","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Mas.Vnr.Area","Bsmt.Unf.SF","Total.Bsmt.SF","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","TotRms.AbvGrd","Fireplaces","Garage.Yr.Blt","Garage.Cars","Garage.Area","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Misc.Val","Mo.Sold","Yr.Sold","SalePrice"
60,8089,8,6,2007,2007,0,474,1419,1419,0,0,1,0,2,0,2,1,7,1,2007,2,567,140,0,0,0,0,0,0,10,2007,392
85,14082,8,5,2006,2006,945,662,2220,2234,0,0,1,0,1,1,1,1,7,1,2006,2,724,390,80,0,0,0,0,0,1,2007,441.929
81,13870,10,5,2006,2007,250,590,1742,2042,0,0,1,0,2,0,3,1,8,1,2007,3,724,240,52,0,0,174,0,0,10,2007,455
78,12090,6,7,1984,2003,74,585,585,1140,728,0,0,0,3,1,3,1,7,1,1984,2,477,268,112,0,0,147,0,0,1,2007,178
78,12090,7,7,1981,2003,306,404,725,725,754,0,0,0,2,1,3,1,6,1,1981,2,484,167,72,0,0,0,0,0,3,2007,176
93,12299,7,6,1978,1985,67,201,1529,1664,0,0,1,0,2,0,3,1,7,1,1978,2,663,0,0,0,0,0,0,0,9,2007,213
61,11339,7,5,1979,1979,549,22,780,1085,845,0,1,0,2,1,4,1,9,1,1979,2,481,192,72,0,0,0,0,0,3,2007,192
92,11952,7,6,1977,1977,0,808,808,1161,808,0,0,0,2,1,3,1,8,1,1977,2,534,0,0,0,0,276,0,0,11,2007,190
79,11850,6,6,1984,1984,98,372,1153,1177,0,0,0,0,2,0,3,1,6,0,1984,2,495,204,103,0,0,0,0,0,8,2007,151.5
80,11584,7,6,1979,1979,96,114,539,1040,685,0,0,0,2,1,3,1,6,1,1979,2,550,0,88,216,0,0,0,0,11,2007,197
80,10400,6,5,1979,1999,253,356,1259,1353,0,0,1,0,2,0,2,1,5,1,1979,2,478,240,141,0,0,0,0,0,8,2007,192.35
80,10793,5,5,1969,1969,263,0,780,780,840,0,0,0,2,1,4,1,7,0,1969,2,462,208,0,0,0,0,0,0,4,2007,152
128,13001,6,5,1971,1971,176,1012,1625,1220,0,0,0,1,2,0,2,1,6,1,1971,2,944,0,0,249,0,0,0,0,9,2007,170
70,12243,5,6,1971,1971,0,486,1484,1484,0,0,0,0,2,0,3,1,7,1,1971,2,487,224,0,0,0,180,0,0,2,2007,175
90,11700,6,6,1968,1968,365,143,702,1041,702,0,0,1,1,2,3,1,7,1,1968,2,539,224,0,0,0,0,0,0,6,2007,175
64,8991,7,6,1976,1976,130,0,1228,1324,0,0,0,1,2,0,3,1,5,1,1976,2,585,407,36,0,0,0,0,0,2,2007,174
80,8000,6,6,1974,1974,0,0,1084,1084,793,0,1,0,2,1,4,1,8,1,1974,2,488,0,96,0,0,0,0,0,11,2007,178.9
70,10500,5,7,1971,2005,82,23,372,576,533,0,0,1,1,0,3,1,5,0,1971,1,288,35,0,0,0,0,0,0,12,2007,139
63,9457,5,6,1970,1990,0,359,925,1422,0,0,1,0,1,0,3,1,7,0,1988,2,576,252,0,0,0,0,0,0,9,2007,155
66,7920,5,5,1970,2002,32,214,914,914,0,0,0,0,1,0,3,1,5,0,1970,1,368,120,0,0,0,0,0,0,10,2007,133
61,9758,5,5,1971,1971,0,251,950,950,0,0,0,0,1,0,3,1,5,0,1981,1,280,0,0,0,0,0,0,0,7,2007,119.5
70,8294,4,5,1971,1971,0,858,858,872,0,0,0,0,1,0,3,1,5,0,1974,4,480,0,0,0,0,0,0,0,6,2007,123
60,9000,4,6,1971,1971,0,248,864,864,0,0,0,0,1,0,3,1,5,0,1974,2,528,0,0,0,0,0,0,0,5,2007,120.5
34,4058,7,5,1998,1998,182,0,723,767,0,0,1,0,1,0,1,1,4,0,1998,1,367,120,40,0,0,0,0,0,6,2007,133
33,4113,6,5,2001,2001,0,1337,1337,1337,0,0,0,0,2,0,2,1,5,1,2001,2,511,136,68,0,0,0,0,0,7,2007,155
26,10943,6,5,1997,1998,0,475,1405,1337,0,0,1,0,2,0,2,1,5,1,1997,2,522,0,68,0,0,0,0,0,10,2007,177
21,2205,6,6,1973,1973,567,213,525,525,567,0,0,0,1,1,3,1,6,0,1973,1,264,144,0,0,0,0,0,0,2,2007,113.5
21,1890,6,5,1973,1973,285,316,672,672,546,0,0,0,1,1,3,1,7,0,1973,1,264,144,28,0,0,0,0,0,5,2007,113
21,2058,6,5,1973,1973,265,672,672,672,546,0,0,0,1,1,4,1,7,0,1973,1,264,0,28,0,0,0,0,0,12,2007,113.7
24,2016,5,5,1970,1970,304,630,630,630,672,0,0,0,2,1,3,1,6,0,1970,2,440,0,0,0,0,0,0,0,4,2007,106
24,1920,5,5,1971,1971,376,294,765,765,600,0,1,0,1,1,2,1,6,0,1971,2,440,240,36,0,0,0,0,0,8,2007,122.5
24,2308,6,6,1976,1976,0,248,804,804,744,0,1,0,2,1,3,1,7,1,1976,2,440,48,0,0,0,0,0,0,7,2007,155
24,2304,7,7,1978,1978,0,423,1061,1055,0,0,0,0,2,0,2,1,4,0,1978,1,319,108,32,0,0,0,0,0,4,2007,142.5
65,7150,5,6,1966,1966,52,263,988,988,0,0,1,0,1,0,3,1,5,0,1974,1,360,0,0,0,0,0,0,0,11,2007,129.25
96,12469,9,5,2006,2007,378,639,1790,1816,0,0,1,0,2,0,3,1,7,1,2007,3,730,186,36,0,0,0,0,0,8,2007,356
90,11694,9,5,2007,2007,452,1774,1822,1828,0,0,0,0,2,0,3,1,9,1,2007,3,774,0,108,0,0,260,0,0,7,2007,314.813
93,12030,8,5,2007,2007,254,1694,1694,1694,0,0,0,0,2,0,3,1,7,0,2007,3,818,168,228,0,0,0,0,0,12,2007,318
91,11825,8,5,2006,2007,302,1694,1694,1694,0,0,0,0,2,0,3,1,7,1,2006,3,856,0,112,0,0,0,0,0,6,2007,322.4
93,12085,8,5,2007,2007,328,730,1734,1734,0,0,1,0,2,0,3,1,7,1,2007,3,928,0,0,0,0,0,0,0,11,2007,318
110,14333,8,5,2007,2007,0,590,2108,2122,0,0,1,0,2,1,2,1,7,1,2007,3,938,130,142,0,0,0,0,0,11,2007,345.474
107,14450,9,5,2006,2007,315,2121,2121,2121,0,0,0,0,2,1,3,1,8,1,2007,3,732,124,98,0,0,142,0,0,5,2007,415.298
107,13641,9,5,2007,2007,456,630,1934,1943,713,0,1,0,2,1,3,1,8,1,2007,3,1040,268,58,0,0,0,0,0,12,2007,492
110,13440,8,5,2006,2007,190,1108,1108,1148,1402,0,0,0,2,1,4,1,11,1,2006,3,670,120,39,0,0,0,0,0,3,2007,338.931
105,15431,10,5,2005,2006,400,564,1994,2046,0,0,1,0,2,1,2,1,7,2,2005,3,878,188,65,0,0,175,0,0,8,2007,450
109,14154,7,5,2006,2006,350,1063,1063,1071,1101,0,0,0,2,1,3,1,9,1,2006,3,947,192,62,0,0,0,0,0,8,2007,280
107,13891,9,5,2007,2007,456,740,2552,2552,0,0,1,0,2,0,3,1,8,2,2007,3,932,130,28,0,0,0,0,0,10,2007,479.069
110,14226,8,5,2006,2006,375,1935,1935,1973,0,0,0,0,2,0,3,1,9,1,2006,3,895,315,45,0,0,0,0,0,7,2007,395
105,13693,9,5,2006,2006,772,2153,2153,2069,574,0,0,0,2,1,3,1,9,1,2006,3,694,414,84,0,0,0,0,0,3,2007,380
98,11428,8,5,2006,2006,248,1626,1626,1634,0,0,0,0,2,0,3,1,7,1,2006,3,866,0,44,0,0,0,0,0,5,2007,250
110,14977,8,5,2006,2007,304,626,1976,1976,0,0,1,0,2,0,2,1,7,1,2006,3,908,250,63,0,0,0,0,0,7,2007,440
118,13654,9,5,2005,2006,365,1704,1704,1722,1036,0,0,0,2,1,4,1,9,1,2005,3,814,282,55,0,0,0,0,0,5,2007,418
134,16659,8,5,2007,2008,0,1582,1582,1582,570,0,0,0,2,1,3,1,7,1,2007,2,728,0,368,0,0,0,0,0,6,2007,260.116
76,9591,8,5,2004,2005,344,1143,1143,1143,1330,0,0,0,2,1,4,1,9,1,2004,3,852,192,151,0,0,0,0,0,10,2007,317
82,9709,8,5,2007,2007,120,140,918,958,1142,0,1,0,2,1,3,1,8,2,2007,3,786,172,104,0,0,0,0,0,9,2007,319.5
86,10562,8,5,2007,2007,300,294,1582,1610,551,0,1,0,1,1,3,1,8,1,2007,3,789,178,120,0,0,0,0,0,11,2007,325.624
94,13615,9,5,2006,2006,510,1802,1802,1802,0,0,0,0,2,1,3,1,7,1,2006,3,843,158,105,0,0,0,0,0,6,2007,372
99,13069,8,5,2004,2004,502,1706,1706,1718,1238,0,0,0,2,1,5,1,11,1,2004,3,916,194,50,0,0,0,0,0,8,2007,342
99,12099,8,5,2004,2004,388,166,1136,1136,1332,0,1,0,2,1,4,1,10,1,2004,3,872,184,154,0,0,0,0,0,6,2007,354
110,14277,8,5,2003,2003,280,379,1317,1217,1168,0,1,0,2,1,3,1,7,1,2003,3,818,192,228,0,0,0,0,0,1,2007,350
93,11999,8,5,2003,2004,340,1181,1181,1234,1140,0,0,0,2,1,4,1,10,1,2003,3,656,104,100,0,0,0,0,0,5,2007,285
70,9926,7,5,2005,2006,210,436,1614,1614,0,0,1,0,2,0,3,1,7,0,2005,3,878,100,38,0,0,0,0,0,5,2007,245.7
71,9254,8,5,2005,2005,210,1602,1721,1721,0,0,1,0,2,0,3,1,7,0,2005,2,554,168,27,0,0,0,0,0,1,2007,232.698
92,10732,8,5,2006,2007,0,1298,1298,1298,530,0,0,0,2,1,3,1,7,0,2006,3,876,0,40,0,0,0,0,0,2,2007,250
61,7577,6,5,2005,2006,256,1342,1362,1362,0,0,0,0,2,0,2,1,6,1,2005,2,460,192,28,0,0,0,0,0,6,2007,194.7
34,3901,6,5,2005,2006,182,436,1302,1302,0,0,1,0,1,1,1,1,5,1,2005,2,631,110,50,0,0,0,0,0,8,2007,204
34,3903,6,5,2005,2006,182,272,1302,1302,0,0,1,0,1,1,1,1,5,1,2005,2,631,110,50,0,0,0,0,0,5,2007,200
41,6289,6,5,2005,2006,256,600,1362,1362,0,0,1,0,2,0,2,1,6,1,2005,2,460,192,28,0,0,0,0,0,6,2007,207
34,4590,8,5,2006,2006,108,1530,1554,1554,0,0,0,0,2,0,2,1,6,1,2006,2,627,156,73,0,0,0,0,0,8,2007,209.5
34,4590,8,5,2006,2006,108,1530,1554,1554,0,0,0,0,2,0,2,1,6,1,2006,2,627,156,73,0,0,0,0,0,5,2007,209.5
44,6442,8,5,2006,2006,178,1346,1370,1370,0,0,0,0,2,0,2,1,6,1,2006,2,484,120,49,0,0,0,0,0,10,2007,202.5
48,7841,9,5,2005,2005,394,729,1577,1577,0,0,1,0,2,0,2,1,6,1,2005,2,564,203,39,0,0,0,0,0,5,2007,280
60,7313,9,5,2005,2005,246,408,1561,1561,0,0,1,0,2,0,2,1,6,1,2005,2,556,203,47,0,0,0,0,0,8,2007,277.5
68,7820,9,5,2007,2007,362,1869,1869,1869,0,0,0,0,2,0,2,1,6,1,2007,2,617,210,54,0,0,0,0,0,12,2007,318.061
48,6240,8,5,2006,2006,176,1300,1324,1324,0,0,0,0,2,0,2,1,6,1,2006,2,550,0,38,0,0,0,0,0,9,2007,221.37
48,3242,7,5,2003,2003,235,405,1405,1405,0,0,1,0,2,0,2,1,6,1,2003,2,478,136,36,0,0,0,0,0,3,2007,200
65,10237,6,5,2005,2006,0,768,768,768,768,0,0,0,2,1,3,1,6,1,2005,2,400,100,38,0,0,0,0,0,6,2007,176
65,10237,6,5,2005,2007,0,783,783,783,701,0,0,0,2,1,3,1,8,1,2005,2,393,0,72,0,0,0,0,0,7,2007,178.9
58,13204,7,5,2006,2007,44,608,608,608,850,0,0,0,2,0,3,1,6,0,2007,2,454,100,33,0,0,0,0,0,5,2007,168.165
62,8857,6,5,2006,2006,0,738,738,738,757,0,0,0,2,1,3,1,7,1,2006,2,440,100,30,0,0,0,0,0,3,2007,171.925
63,9729,6,5,2006,2007,0,698,698,698,1048,0,1,0,2,1,3,1,6,1,2007,3,350,0,34,0,0,0,0,0,6,2007,198.444
88,12216,6,5,2005,2005,0,408,1326,1326,0,0,1,0,2,0,3,1,6,0,2005,2,388,120,23,0,0,0,0,2000,6,2007,203
65,9018,7,5,2007,2007,0,728,728,728,728,0,0,0,2,1,3,1,8,1,2007,2,400,100,24,0,0,0,0,0,7,2007,179.54
73,8993,7,5,2007,2007,0,1302,1302,1302,0,0,0,0,2,0,3,1,6,0,2007,2,436,0,22,0,0,0,0,0,8,2007,176.485
73,8899,7,5,2007,2007,0,1316,1340,1340,0,0,0,0,2,0,3,1,6,0,2007,2,396,100,30,0,0,0,0,0,8,2007,181.134
73,8499,6,5,2006,2007,0,616,616,616,796,0,0,0,2,1,3,1,6,1,2007,2,432,0,36,0,0,0,0,0,3,2007,156.932
72,8229,6,5,2007,2007,22,752,752,752,752,0,0,0,2,1,3,1,6,0,2007,2,440,100,32,0,0,0,0,0,12,2007,166
64,7713,7,5,2007,2007,16,728,728,728,728,0,0,0,2,1,3,1,7,0,2007,2,400,100,24,0,0,0,0,0,7,2007,177.594
64,7697,7,6,2007,2007,0,1246,1246,1258,0,0,0,0,2,0,3,1,6,0,2007,2,462,0,0,0,0,0,0,0,8,2007,173.5
53,3922,7,5,2006,2007,72,1258,1258,1258,0,0,0,0,2,0,2,1,6,1,2007,3,648,144,16,0,0,0,0,0,6,2007,172.5
53,3922,7,5,2006,2007,72,1258,1258,1402,0,0,0,2,0,2,2,1,7,1,2006,3,648,120,16,0,0,0,0,0,2,2007,194.201
53,3710,7,5,2007,2007,16,1266,1266,1266,0,0,0,0,2,0,2,1,6,1,2007,2,388,100,16,0,0,0,0,0,8,2007,185.485
182,14572,7,5,2004,2004,0,230,1530,1530,0,0,1,0,2,0,3,1,7,1,2004,3,630,144,36,0,0,0,0,0,11,2007,259
65,16219,7,5,2004,2005,0,56,835,1119,0,0,1,0,2,0,2,1,5,0,2004,2,437,100,24,0,0,0,0,0,4,2007,188.5
87,11084,7,5,2004,2004,0,192,384,744,630,0,1,0,2,1,3,1,8,1,2004,2,400,100,0,0,0,0,0,0,6,2007,175
59,11796,7,5,2004,2005,0,847,847,847,1112,0,0,0,2,1,4,1,8,1,2004,2,434,100,48,0,0,0,0,0,7,2007,215
59,10936,7,5,2006,2006,0,1510,1510,1525,0,0,0,0,2,1,3,1,6,1,2006,2,534,100,18,0,0,0,0,0,4,2007,206.58
62,8244,7,5,2004,2004,0,840,840,840,880,0,0,0,2,1,3,1,7,1,2004,2,440,100,48,0,0,0,0,0,5,2007,183.5
63,7875,7,5,2003,2003,16,847,847,847,1101,0,0,0,2,1,4,1,8,1,2003,2,434,0,48,0,0,0,0,0,7,2007,211
62,7917,6,5,1999,2000,0,953,953,953,694,0,0,0,2,1,3,1,7,1,1999,2,460,0,40,0,0,0,0,0,8,2007,175
76,9967,7,5,2000,2000,0,384,384,774,656,0,0,0,2,1,3,1,8,1,2000,2,400,100,0,0,0,0,0,0,12,2007,170
58,9487,6,5,2000,2000,0,395,915,940,750,0,1,0,2,1,3,1,7,1,2000,2,442,0,50,0,0,0,0,0,6,2007,187
59,9649,6,5,1999,2000,0,941,941,961,683,0,0,0,2,1,3,1,7,1,1999,2,460,460,42,0,0,0,0,0,5,2007,185
100,12191,8,5,1997,1998,515,598,1779,1779,772,0,1,0,2,1,4,1,8,2,1998,3,925,76,61,0,0,0,0,0,6,2007,384.5
89,10557,9,5,1998,1998,422,736,1408,1671,1407,0,1,0,2,1,4,1,9,1,1998,3,806,108,87,0,0,0,0,0,7,2007,410
74,11002,8,5,1998,1999,0,341,1389,1411,1171,0,1,0,2,1,4,1,9,1,1998,3,758,286,60,0,0,0,0,0,1,2007,322.5
83,10790,7,5,1998,1998,275,1066,1066,1108,1277,0,0,0,2,1,4,1,8,1,1998,3,600,120,38,0,0,0,0,0,5,2007,252
92,9920,7,5,1996,1997,0,255,1117,1127,886,0,1,0,2,1,3,1,8,1,1997,2,455,180,130,0,0,0,0,0,6,2007,269.79
95,11787,7,5,1996,1997,594,660,1379,1383,1015,0,1,0,2,1,3,1,8,1,1996,3,834,239,60,0,0,0,0,0,8,2007,315.75
82,9950,7,5,1995,1995,290,638,1203,1214,1306,0,0,0,2,1,4,1,9,1,1995,3,721,224,114,0,0,0,0,0,6,2007,290
65,12257,8,5,1995,1995,513,1198,1318,1328,1203,0,0,0,2,1,4,1,9,1,1995,3,752,222,98,0,0,0,0,0,11,2007,290
88,11762,8,5,1992,1993,309,770,1105,1105,1097,0,1,0,2,1,4,1,9,1,1992,2,517,0,65,0,0,144,0,0,9,2007,263
82,9044,8,5,1996,1997,526,100,1325,1335,1203,0,0,0,2,1,4,1,8,1,1996,3,933,198,92,0,0,0,0,0,5,2007,330
75,9910,7,6,2007,2007,0,1369,1369,1369,0,0,0,0,2,0,3,1,5,0,2007,2,605,0,203,0,0,0,0,0,9,2007,213.133
91,11830,8,5,2007,2007,164,322,1542,1542,0,0,1,0,2,0,3,1,6,1,2007,3,852,168,110,0,0,0,0,0,7,2007,260.261
84,11670,9,5,2006,2006,302,1905,1905,1905,0,0,0,0,2,0,3,1,8,1,2006,3,788,0,191,0,0,0,0,0,3,2007,320
49,15256,8,5,2007,2007,84,556,1485,1464,0,0,1,0,2,0,3,1,6,0,2007,3,754,168,160,0,0,0,0,0,8,2007,282.922
76,10612,8,5,2006,2006,248,1496,1524,1534,0,0,0,0,2,0,3,1,7,1,2006,2,484,168,46,0,0,0,0,0,1,2007,215
98,12291,10,5,2007,2007,754,394,1966,1966,0,0,1,0,2,0,1,1,6,1,2007,3,1092,76,52,0,0,0,0,0,10,2007,419.005
116,13501,8,5,2006,2006,208,1560,1623,1636,0,0,1,0,2,0,3,1,8,1,2006,3,865,0,60,0,0,0,0,0,6,2007,255
75,9986,8,5,2006,2007,428,1795,1795,1795,0,0,0,0,2,0,2,1,7,1,2007,3,895,0,49,0,0,0,0,0,2,2007,147
79,9416,7,5,2007,2007,205,600,1726,1726,0,0,1,0,2,0,3,1,8,1,2007,3,786,171,138,0,0,266,0,0,9,2007,311.872
83,9849,7,6,2007,2007,0,1689,1689,1689,0,0,0,0,2,0,3,1,7,0,2007,3,954,0,56,0,0,0,0,0,6,2007,248.328
85,10000,8,5,2006,2006,410,1588,1588,1588,0,0,0,0,2,0,3,1,7,1,2006,3,825,144,45,0,0,0,0,0,12,2007,227
74,8847,8,5,2005,2005,148,769,1538,1538,0,0,1,0,2,0,3,1,7,0,2005,2,484,146,40,0,0,0,0,0,12,2007,260
76,9158,8,5,2007,2007,140,1496,1496,1496,0,0,0,0,2,0,3,1,7,0,2007,2,474,168,130,0,0,0,0,0,6,2007,225
70,8251,7,5,2005,2006,143,716,1494,1506,0,0,1,0,2,0,3,1,7,1,2005,2,672,192,35,0,0,0,0,0,4,2007,249
75,10084,8,5,2004,2005,186,317,1686,1694,0,0,1,0,2,0,3,1,7,1,2004,2,636,255,57,0,0,0,0,0,8,2007,307
70,9605,7,5,2006,2006,0,982,982,982,995,0,0,0,2,1,3,1,7,0,2006,3,574,240,53,0,0,0,0,0,7,2007,250
75,8778,8,5,2006,2006,0,1302,1302,1302,528,0,0,0,2,1,3,1,7,0,2006,3,859,0,40,0,0,0,0,0,3,2007,221.3
72,8640,8,5,2007,2007,0,1314,1338,1338,0,0,0,0,2,0,3,1,6,0,2007,2,598,0,141,0,0,0,0,0,11,2007,208.9
75,9000,7,5,2006,2007,0,1335,1335,1335,0,0,0,0,2,0,3,1,6,0,2007,2,575,0,210,0,0,0,0,0,6,2007,210.4
72,8640,8,5,2007,2007,0,546,896,896,896,0,0,0,2,1,3,1,8,0,2007,2,590,184,96,0,0,0,0,0,11,2007,255
81,10411,5,5,2007,2007,0,725,725,725,863,0,0,0,3,0,3,1,8,0,2007,2,561,0,0,0,0,0,0,0,7,2007,212.109
75,9000,8,5,2006,2006,0,1088,1088,1088,871,0,0,0,2,1,3,1,8,1,2006,3,1025,208,46,0,0,0,0,0,12,2007,270
75,9000,8,5,2007,2007,0,1120,1184,1184,1426,0,0,0,2,1,4,1,11,1,2007,2,550,208,364,0,0,0,0,0,8,2007,303.477
84,11096,8,5,2006,2006,0,1632,1656,1656,0,0,0,0,2,0,3,1,7,0,2006,3,826,0,146,0,0,0,0,0,7,2007,249.7
84,10207,7,6,2007,2007,0,874,874,874,887,0,0,0,3,0,3,1,7,0,2007,2,578,144,105,0,0,0,0,0,8,2007,227.875
84,10440,8,5,2007,2007,0,1574,1574,1584,0,0,0,0,2,0,2,1,6,1,2007,2,594,0,256,0,0,0,0,0,5,2007,261.329
100,11824,8,5,2006,2006,298,1685,1685,1685,0,0,0,0,2,0,2,1,5,1,2006,3,658,112,63,0,0,0,0,0,4,2007,253
85,10625,6,5,2004,2004,353,1158,1158,1158,1285,0,0,0,2,1,4,1,9,1,2004,3,744,193,127,0,0,0,0,0,6,2007,265
102,11143,8,5,2004,2005,0,1580,1580,1580,886,0,0,0,3,0,4,1,8,1,2004,2,610,159,214,0,0,0,0,0,12,2007,340
60,12450,5,5,2003,2004,126,365,1094,1094,0,0,1,0,1,0,3,1,6,0,2004,2,576,0,0,0,0,0,0,0,5,2007,149
65,7441,7,5,2006,2006,170,1461,1461,1486,0,0,0,0,2,0,3,1,7,0,2006,2,566,0,32,0,0,0,0,0,6,2007,181
70,8462,6,5,1994,1994,105,114,928,936,785,0,0,1,2,1,3,1,7,0,1994,2,471,300,87,0,0,0,0,0,7,2007,201
65,8450,7,5,2000,2001,108,1349,1349,1349,0,0,0,0,2,0,3,1,6,0,2000,2,539,120,55,0,0,0,0,0,12,2007,179
50,8012,6,5,1992,1992,0,1145,1575,1575,0,0,1,0,2,0,2,1,5,0,1992,2,529,0,0,52,0,0,0,0,7,2007,179.2
50,8012,6,5,1980,1980,0,630,630,630,636,0,0,0,1,1,2,1,5,2,1980,1,283,340,0,0,0,0,0,0,7,2007,128
60,8400,5,5,1977,1977,320,0,0,2020,0,0,0,0,2,0,4,2,10,2,1977,2,630,0,0,0,0,0,0,0,10,2007,144
64,6285,5,5,1977,1977,0,405,894,894,0,0,1,0,1,0,2,1,5,0,1979,1,308,192,0,0,0,0,0,0,3,2007,120.75
80,8480,5,6,1963,1963,0,340,970,970,0,0,1,0,1,0,2,1,5,0,1996,2,624,0,24,0,0,192,0,0,7,2007,132.5
70,7420,5,5,1962,1962,0,640,1057,1057,0,0,0,0,1,0,3,1,6,0,1977,2,576,0,0,0,0,0,0,0,4,2007,132
85,6970,4,5,1961,1961,0,108,1040,1120,0,0,1,0,1,1,3,1,5,0,1961,2,544,168,0,0,0,0,0,400,5,2007,129
40,13673,5,5,1962,1962,0,1140,1140,1696,0,0,0,0,1,1,3,1,8,1,1962,1,349,0,30,0,0,0,0,0,3,2007,143.9
84,7476,5,7,1968,1968,0,228,1040,1040,0,0,1,0,1,1,3,1,5,0,1991,2,686,188,0,0,0,0,0,0,6,2007,145
44,10751,5,5,1974,1974,44,250,1037,1037,0,0,1,0,1,0,2,1,5,0,1974,2,431,136,47,0,0,0,0,0,8,2007,129
43,12712,6,7,1973,2006,0,76,1044,1055,0,0,1,0,1,0,2,1,5,1,1973,2,542,455,0,0,0,0,0,0,1,2007,147
85,10678,8,5,1992,2000,337,983,1683,2129,743,0,0,0,2,1,4,1,9,1,1992,2,541,0,33,0,0,0,0,0,4,2007,285
45,4379,8,5,2004,2004,0,527,1378,1378,0,0,1,0,2,0,2,1,6,1,2004,2,540,160,56,0,0,0,0,0,7,2007,214
80,3523,8,5,2006,2007,30,1081,1141,1151,0,0,1,0,2,0,2,1,5,0,2006,2,484,0,60,0,0,0,0,0,2,2007,166
32,3784,8,5,2006,2007,36,1451,1511,1565,0,0,1,0,2,0,2,1,5,0,2006,2,476,0,120,0,0,0,0,0,2,2007,193.8
47,4230,7,5,2006,2007,0,1352,1352,1352,0,0,0,0,2,0,2,1,5,1,2006,2,466,0,241,0,0,0,0,0,4,2007,208.9
40,3606,7,5,2006,2007,0,415,1352,1352,0,0,1,0,2,0,2,1,5,1,2006,2,466,0,241,0,0,0,0,0,8,2007,194
35,4251,7,5,2006,2007,0,625,625,625,625,0,0,0,2,1,2,1,5,0,2006,2,528,0,54,0,0,0,0,0,6,2007,164.7
24,2280,6,5,1999,1999,342,179,744,757,744,0,1,0,2,1,3,1,6,1,1999,2,440,0,0,0,0,0,0,0,9,2007,176.5
34,3230,6,5,1999,1999,1129,310,729,729,729,0,0,0,2,1,2,1,5,1,1999,2,440,0,32,0,0,0,0,0,6,2007,176
24,2117,6,5,2000,2000,216,339,756,769,804,0,0,0,2,1,3,1,4,0,2000,2,440,0,32,0,0,0,0,0,9,2007,177
24,2645,8,5,1999,2000,456,776,776,764,677,0,0,0,2,1,2,1,5,0,1999,2,492,206,0,0,0,0,0,0,11,2007,174
66,7399,7,5,1997,1998,1600,326,975,975,975,0,0,0,2,1,3,1,7,1,1997,2,576,0,10,0,0,198,0,0,6,2007,239
73,7321,7,5,1999,2000,0,1339,1339,1358,0,0,0,0,2,0,3,1,5,0,1999,2,625,176,174,0,0,0,0,0,12,2007,204
106,8413,8,5,1998,1998,0,319,1220,1220,1142,0,1,0,2,1,3,1,8,2,1998,2,1105,147,0,36,0,144,0,0,6,2007,312.5
50,9466,8,5,1994,1995,0,0,1494,1494,0,0,1,0,1,1,1,1,5,1,1994,2,478,0,30,0,0,217,0,0,5,2007,279.7
80,12000,7,6,1980,1980,600,270,2002,2362,0,0,1,0,2,1,3,1,8,1,1980,2,546,180,16,0,0,0,0,0,3,2007,255
90,10768,5,8,1976,2004,0,280,1437,1437,0,0,1,0,2,0,3,1,6,1,1976,2,528,0,21,0,0,180,0,0,7,2007,218
40,3840,8,6,1978,1998,0,0,1057,1295,0,0,1,0,1,0,1,1,4,2,1978,2,571,133,89,0,0,0,0,0,7,2007,213.75
80,9600,6,7,1976,1994,360,528,528,1094,761,0,0,0,2,1,3,1,7,1,1976,2,512,113,100,0,0,0,0,0,8,2007,187
80,9600,6,8,1976,1976,0,284,1262,1262,0,0,0,1,2,0,3,1,6,1,1976,2,460,298,0,0,0,0,0,0,5,2007,181.5
94,17778,8,5,1981,1981,0,0,2461,2497,0,0,1,0,2,0,2,1,7,2,1981,2,676,266,0,0,0,0,0,0,3,2007,373
78,11700,6,6,1968,1968,41,912,912,1152,0,0,1,0,1,1,3,1,7,0,1968,2,412,0,126,0,0,0,0,0,9,2007,143.45
80,8000,6,6,1970,1970,525,93,1008,1403,1008,0,1,0,2,1,4,1,8,1,1970,2,570,0,192,0,0,0,0,0,6,2007,240.05
130,11700,6,5,1968,1968,196,385,1295,1295,0,0,1,0,1,1,3,1,6,0,1968,2,528,0,194,0,0,200,0,0,4,2007,164
108,11358,7,7,1972,1987,0,778,1124,1610,0,0,0,0,2,0,3,1,8,1,1972,2,515,202,0,0,0,256,0,0,5,2007,185
80,9547,7,6,1993,1993,112,1594,1594,1594,0,0,0,0,2,0,2,1,6,1,1993,2,472,190,80,0,0,0,0,0,7,2007,188.5
78,10530,7,6,1993,1993,194,329,1148,1091,984,0,1,0,2,1,3,1,8,1,1993,2,473,235,86,0,0,0,0,0,8,2007,255
88,10738,6,7,1966,1966,0,301,1093,1093,0,0,1,0,2,0,3,1,6,1,1966,2,484,224,0,0,0,0,0,400,11,2007,158.5
80,9600,7,6,1973,1973,320,326,1242,1242,0,0,0,0,1,1,3,1,6,1,1973,2,528,0,0,0,0,0,0,0,9,2007,175.5
